1.[TCP] SourcePort:46474,DestinationPort:6334
2161.[TCP] SourcePort:44230,DestinationPort:108
2162.[TCP] SourcePort:443,DestinationPort:3445
2163.[TCP] SourcePort:1080,DestinationPort:4423
2164.[TCP] SourcePort:44230,DestinationPort:108
2165.[TCP] SourcePort:1080,DestinationPort:4423
2166.[TCP] SourcePort:44230,DestinationPort:108
2167.[TCP] SourcePort:443,DestinationPort:3445
2168.[TCP] SourcePort:443,DestinationPort:3445
2169.[TCP] SourcePort:443,DestinationPort:3445
2170.[TCP] SourcePort:443,DestinationPort:3445
2171.[TCP] SourcePort:443,DestinationPort:3445
2172.[TCP] SourcePort:443,DestinationPort:3445
2173.[TCP] SourcePort:443,DestinationPort:3444
2174.[TCP] SourcePort:1080,DestinationPort:4421
2175.[TCP] SourcePort:44218,DestinationPort:108
2176.[TCP] SourcePort:443,DestinationPort:3444
2177.[TCP] SourcePort:443,DestinationPort:3444
2178.[TCP] SourcePort:1080,DestinationPort:4421
2179.[TCP] SourcePort:44218,DestinationPort:108
2180.[TCP] SourcePort:1080,DestinationPort:4421
2181.[TCP] SourcePort:44218,DestinationPort:108
2182.[TCP] SourcePort:44186,DestinationPort:108
2183.[TCP] SourcePort:1080,DestinationPort:4418
2184.[TCP] SourcePort:44186,DestinationPort:108
2185.[TCP] SourcePort:1080,DestinationPort:4418
2186.[TCP] SourcePort:44186,DestinationPort:108
2187.[TCP] SourcePort:1080,DestinationPort:4418
2188.[TCP] SourcePort:443,DestinationPort:3444
2189.[TCP] SourcePort:443,DestinationPort:3444
2190.[TCP] SourcePort:443,DestinationPort:3444
2191.[TCP] SourcePort:443,DestinationPort:3444
2192.[TCP] SourcePort:1080,DestinationPort:4421
2193.[TCP] SourcePort:443,DestinationPort:3444
2194.[TCP] SourcePort:1080,DestinationPort:4421
2195.[TCP] SourcePort:443,DestinationPort:3444
2196.[TCP] SourcePort:1080,DestinationPort:4421
2197.[TCP] SourcePort:44214,DestinationPort:108
2198.[TCP] SourcePort:44214,DestinationPort:108
2199.[TCP] SourcePort:1080,DestinationPort:4421
2200.[TCP] SourcePort:443,DestinationPort:3445
2201.[TCP] SourcePort:443,DestinationPort:3445
2202.[TCP] SourcePort:443,DestinationPort:3445
2203.[TCP] SourcePort:443,DestinationPort:3445
2204.[TCP] SourcePort:443,DestinationPort:3445
2205.[TCP] SourcePort:443,DestinationPort:3445
2206.[TCP] SourcePort:443,DestinationPort:3445
2207.[TCP] SourcePort:443,DestinationPort:3445
2208.[TCP] SourcePort:443,DestinationPort:3445
2209.[TCP] SourcePort:443,DestinationPort:3445
2210.[TCP] SourcePort:443,DestinationPort:3445
2211.[TCP] SourcePort:443,DestinationPort:3445
2212.[TCP] SourcePort:443,DestinationPort:3445
2213.[TCP] SourcePort:443,DestinationPort:3445
2214.[TCP] SourcePort:443,DestinationPort:3444
2215.[TCP] SourcePort:1080,DestinationPort:4421
2216.[TCP] SourcePort:44218,DestinationPort:108
2217.[TCP] SourcePort:443,DestinationPort:3445
2218.[TCP] SourcePort:443,DestinationPort:3445
2219.[TCP] SourcePort:443,DestinationPort:3445
2220.[TCP] SourcePort:443,DestinationPort:3445
2221.[TCP] SourcePort:443,DestinationPort:3445
2222.[TCP] SourcePort:443,DestinationPort:3445
2223.[TCP] SourcePort:443,DestinationPort:3445
2224.[TCP] SourcePort:443,DestinationPort:3445
2225.[TCP] SourcePort:443,DestinationPort:3445
2226.[TCP] SourcePort:443,DestinationPort:3445
2227.[TCP] SourcePort:443,DestinationPort:3445
2228.[TCP] SourcePort:443,DestinationPort:3445
2229.[TCP] SourcePort:443,DestinationPort:3445
2230.[TCP] SourcePort:443,DestinationPort:3445
2231.[TCP] SourcePort:443,DestinationPort:3444
2232.[TCP] SourcePort:44214,DestinationPort:108
2233.[TCP] SourcePort:1080,DestinationPort:4421
2234.[TCP] SourcePort:443,DestinationPort:3445
2235.[TCP] SourcePort:1080,DestinationPort:4423
2236.[TCP] SourcePort:44230,DestinationPort:108
2237.[TCP] SourcePort:1080,DestinationPort:4423
2238.[TCP] SourcePort:44230,DestinationPort:108
2239.[TCP] SourcePort:44214,DestinationPort:108
2240.[TCP] SourcePort:1080,DestinationPort:4421
2241.[TCP] SourcePort:44218,DestinationPort:108
2242.[TCP] SourcePort:1080,DestinationPort:4421
2243.[TCP] SourcePort:443,DestinationPort:3444
2244.[TCP] SourcePort:443,DestinationPort:3444
2245.[TCP] SourcePort:1080,DestinationPort:4421
2246.[TCP] SourcePort:44214,DestinationPort:108
2247.[TCP] SourcePort:1080,DestinationPort:4421
2248.[TCP] SourcePort:443,DestinationPort:3445
2249.[TCP] SourcePort:1080,DestinationPort:4423
2250.[TCP] SourcePort:44230,DestinationPort:108
2251.[TCP] SourcePort:443,DestinationPort:3445
2252.[TCP] SourcePort:1080,DestinationPort:4423
2253.[TCP] SourcePort:44230,DestinationPort:108
2254.[TCP] SourcePort:443,DestinationPort:3444
2255.[TCP] SourcePort:1080,DestinationPort:4421
2256.[TCP] SourcePort:44218,DestinationPort:108
2257.[TCP] SourcePort:443,DestinationPort:3444
2258.[TCP] SourcePort:443,DestinationPort:3444
2259.[TCP] SourcePort:443,DestinationPort:3444
2260.[TCP] SourcePort:1080,DestinationPort:4421
2261.[TCP] SourcePort:44214,DestinationPort:108
2262.[TCP] SourcePort:443,DestinationPort:3444
2263.[TCP] SourcePort:443,DestinationPort:3445
2264.[TCP] SourcePort:1080,DestinationPort:4423
2265.[TCP] SourcePort:44230,DestinationPort:108
2266.[TCP] SourcePort:443,DestinationPort:3445
2267.[TCP] SourcePort:443,DestinationPort:3445
2268.[TCP] SourcePort:1080,DestinationPort:4423
2269.[TCP] SourcePort:44230,DestinationPort:108
2270.[TCP] SourcePort:443,DestinationPort:3445
2271.[TCP] SourcePort:1080,DestinationPort:4423
2272.[TCP] SourcePort:44230,DestinationPort:108
2273.[TCP] SourcePort:443,DestinationPort:3444
2274.[TCP] SourcePort:443,DestinationPort:3444
2275.[TCP] SourcePort:443,DestinationPort:3444
2276.[TCP] SourcePort:443,DestinationPort:3444
2277.[TCP] SourcePort:1080,DestinationPort:4421
2278.[TCP] SourcePort:44218,DestinationPort:108
2279.[TCP] SourcePort:443,DestinationPort:3445
2280.[TCP] SourcePort:1080,DestinationPort:4423
2281.[TCP] SourcePort:44230,DestinationPort:108
2282.[TCP] SourcePort:443,DestinationPort:3445
2283.[TCP] SourcePort:443,DestinationPort:3445
2284.[TCP] SourcePort:1080,DestinationPort:4423
2285.[TCP] SourcePort:44230,DestinationPort:108
2286.[TCP] SourcePort:1080,DestinationPort:4423
2287.[TCP] SourcePort:44230,DestinationPort:108
2288.[TCP] SourcePort:443,DestinationPort:3445
2289.[TCP] SourcePort:1080,DestinationPort:4423
2290.[TCP] SourcePort:443,DestinationPort:3445
2291.[TCP] SourcePort:44230,DestinationPort:108
2292.[TCP] SourcePort:443,DestinationPort:3445
2293.[TCP] SourcePort:1080,DestinationPort:4423
2294.[TCP] SourcePort:44230,DestinationPort:108
2295.[TCP] SourcePort:1080,DestinationPort:4423
2296.[TCP] SourcePort:44230,DestinationPort:108
2297.[TCP] SourcePort:443,DestinationPort:3445
2298.[TCP] SourcePort:443,DestinationPort:3445
2299.[TCP] SourcePort:1080,DestinationPort:4423
2300.[TCP] SourcePort:44230,DestinationPort:108
2301.[TCP] SourcePort:443,DestinationPort:3444
2302.[TCP] SourcePort:1080,DestinationPort:4421
2303.[TCP] SourcePort:44218,DestinationPort:108
2304.[TCP] SourcePort:443,DestinationPort:3444
2305.[TCP] SourcePort:1080,DestinationPort:4421
2306.[TCP] SourcePort:44218,DestinationPort:108
2307.[TCP] SourcePort:443,DestinationPort:3445
2308.[TCP] SourcePort:1080,DestinationPort:4423
2309.[TCP] SourcePort:44230,DestinationPort:108
2310.[TCP] SourcePort:443,DestinationPort:3445
2311.[TCP] SourcePort:1080,DestinationPort:4423
2312.[TCP] SourcePort:44230,DestinationPort:108
2313.[TCP] SourcePort:443,DestinationPort:3444
2314.[TCP] SourcePort:1080,DestinationPort:4421
2315.[TCP] SourcePort:44218,DestinationPort:108
2316.[TCP] SourcePort:443,DestinationPort:3444
2317.[TCP] SourcePort:1080,DestinationPort:4421
2318.[TCP] SourcePort:44218,DestinationPort:108
2319.[TCP] SourcePort:443,DestinationPort:3444
2320.[TCP] SourcePort:1080,DestinationPort:4421
2321.[TCP] SourcePort:44218,DestinationPort:108
2322.[TCP] SourcePort:44164,DestinationPort:108
2323.[TCP] SourcePort:1080,DestinationPort:4416
2324.[TCP] SourcePort:44214,DestinationPort:108
2325.[TCP] SourcePort:1080,DestinationPort:4421
2326.[TCP] SourcePort:44214,DestinationPort:108
2327.[TCP] SourcePort:1080,DestinationPort:4421
2328.[TCP] SourcePort:44214,DestinationPort:108
2329.[TCP] SourcePort:1080,DestinationPort:4421
2330.[TCP] SourcePort:44214,DestinationPort:108
2331.[TCP] SourcePort:1080,DestinationPort:4421
2332.[TCP] SourcePort:44214,DestinationPort:108
2333.[TCP] SourcePort:1080,DestinationPort:4421
2334.[TCP] SourcePort:44214,DestinationPort:108
2335.[TCP] SourcePort:1080,DestinationPort:4421
2336.[TCP] SourcePort:443,DestinationPort:3444
2337.[TCP] SourcePort:1080,DestinationPort:4421
2338.[TCP] SourcePort:44218,DestinationPort:108
2339.[TCP] SourcePort:443,DestinationPort:3444
2340.[TCP] SourcePort:443,DestinationPort:3444
2341.[TCP] SourcePort:1080,DestinationPort:4421
2342.[TCP] SourcePort:44218,DestinationPort:108
2343.[TCP] SourcePort:46522,DestinationPort:6334
2344.[TCP] SourcePort:63342,DestinationPort:4652
2345.[TCP] SourcePort:443,DestinationPort:3444
2346.[TCP] SourcePort:443,DestinationPort:3444
2347.[TCP] SourcePort:1080,DestinationPort:4421
2348.[TCP] SourcePort:44214,DestinationPort:108
2349.[TCP] SourcePort:443,DestinationPort:3444
2350.[TCP] SourcePort:1080,DestinationPort:4421
2351.[TCP] SourcePort:44214,DestinationPort:108
2352.[TCP] SourcePort:44214,DestinationPort:108
2353.[TCP] SourcePort:1080,DestinationPort:4421
2354.[TCP] SourcePort:443,DestinationPort:3444
2355.[TCP] SourcePort:1080,DestinationPort:4421
2356.[TCP] SourcePort:44218,DestinationPort:108
2357.[TCP] SourcePort:443,DestinationPort:3444
2358.[TCP] SourcePort:443,DestinationPort:3444
2359.[TCP] SourcePort:1080,DestinationPort:4421
2360.[TCP] SourcePort:44218,DestinationPort:108
2361.[TCP] SourcePort:443,DestinationPort:3444
2362.[TCP] SourcePort:443,DestinationPort:3444
2363.[TCP] SourcePort:443,DestinationPort:3444
2364.[TCP] SourcePort:443,DestinationPort:3444
2365.[TCP] SourcePort:443,DestinationPort:3444
2366.[TCP] SourcePort:443,DestinationPort:3444
2367.[TCP] SourcePort:443,DestinationPort:3444
2368.[TCP] SourcePort:1080,DestinationPort:4421
2369.[TCP] SourcePort:44214,DestinationPort:108
2370.[UDP] SourcePort:37232,DestinationPort:37232
2371.[TCP] SourcePort:443,DestinationPort:3444
2372.[TCP] SourcePort:1080,DestinationPort:4421
2373.[TCP] SourcePort:44218,DestinationPort:108
2374.[TCP] SourcePort:443,DestinationPort:3444
2375.[TCP] SourcePort:443,DestinationPort:3444
2376.[TCP] SourcePort:443,DestinationPort:3444
2377.[TCP] SourcePort:1080,DestinationPort:4421
2378.[TCP] SourcePort:44218,DestinationPort:108
2379.[TCP] SourcePort:1080,DestinationPort:4421
2380.[TCP] SourcePort:44218,DestinationPort:108
2381.[TCP] SourcePort:443,DestinationPort:3444
2382.[TCP] SourcePort:443,DestinationPort:3444
2383.[TCP] SourcePort:1080,DestinationPort:4421
2384.[TCP] SourcePort:44218,DestinationPort:108
2385.[TCP] SourcePort:443,DestinationPort:3444
2386.[TCP] SourcePort:1080,DestinationPort:4421
2387.[TCP] SourcePort:44218,DestinationPort:108
2388.[TCP] SourcePort:443,DestinationPort:3444
2389.[TCP] SourcePort:1080,DestinationPort:4421
2390.[TCP] SourcePort:44218,DestinationPort:108
2391.[TCP] SourcePort:443,DestinationPort:3444
2392.[TCP] SourcePort:1080,DestinationPort:4421
2393.[TCP] SourcePort:44218,DestinationPort:108
2394.[TCP] SourcePort:443,DestinationPort:3444
2395.[TCP] SourcePort:1080,DestinationPort:4421
2396.[TCP] SourcePort:44218,DestinationPort:108
2397.[TCP] SourcePort:443,DestinationPort:3444
2398.[TCP] SourcePort:1080,DestinationPort:4421
2399.[TCP] SourcePort:44218,DestinationPort:108
2400.[TCP] SourcePort:443,DestinationPort:3444
2401.[TCP] SourcePort:1080,DestinationPort:4421
2402.[TCP] SourcePort:44218,DestinationPort:108
2403.[TCP] SourcePort:443,DestinationPort:3444
2404.[TCP] SourcePort:1080,DestinationPort:4421
2405.[TCP] SourcePort:44218,DestinationPort:108
2406.[TCP] SourcePort:443,DestinationPort:3444
2407.[TCP] SourcePort:1080,DestinationPort:4421
2408.[TCP] SourcePort:44218,DestinationPort:108
2409.[TCP] SourcePort:443,DestinationPort:3444
2410.[TCP] SourcePort:1080,DestinationPort:4421
2411.[TCP] SourcePort:44218,DestinationPort:108
2412.[TCP] SourcePort:443,DestinationPort:3444
2413.[TCP] SourcePort:1080,DestinationPort:4421
2414.[TCP] SourcePort:44218,DestinationPort:108
2415.[TCP] SourcePort:443,DestinationPort:3444
2416.[TCP] SourcePort:1080,DestinationPort:4421
2417.[TCP] SourcePort:44218,DestinationPort:108
2418.[TCP] SourcePort:443,DestinationPort:3444
2419.[TCP] SourcePort:1080,DestinationPort:4421
2420.[TCP] SourcePort:44218,DestinationPort:108
2421.[TCP] SourcePort:443,DestinationPort:3444
2422.[TCP] SourcePort:1080,DestinationPort:4421
2423.[TCP] SourcePort:44218,DestinationPort:108
2424.[TCP] SourcePort:443,DestinationPort:3444
2425.[TCP] SourcePort:1080,DestinationPort:4421
2426.[TCP] SourcePort:44218,DestinationPort:108
2427.[TCP] SourcePort:443,DestinationPort:3444
2428.[TCP] SourcePort:1080,DestinationPort:4421
2429.[TCP] SourcePort:443,DestinationPort:3444
2430.[TCP] SourcePort:44218,DestinationPort:108
2431.[TCP] SourcePort:1080,DestinationPort:4421
2432.[TCP] SourcePort:44218,DestinationPort:108
2433.[TCP] SourcePort:443,DestinationPort:3444
2434.[TCP] SourcePort:1080,DestinationPort:4421
2435.[TCP] SourcePort:443,DestinationPort:3444
2436.[TCP] SourcePort:1080,DestinationPort:4421
2437.[TCP] SourcePort:44218,DestinationPort:108
2438.[TCP] SourcePort:443,DestinationPort:3444
2439.[TCP] SourcePort:1080,DestinationPort:4421
2440.[TCP] SourcePort:44218,DestinationPort:108
2441.[TCP] SourcePort:443,DestinationPort:3444
2442.[TCP] SourcePort:1080,DestinationPort:4421
2443.[TCP] SourcePort:443,DestinationPort:3444
2444.[TCP] SourcePort:1080,DestinationPort:4421
2445.[TCP] SourcePort:44218,DestinationPort:108
2446.[TCP] SourcePort:443,DestinationPort:3444
2447.[TCP] SourcePort:1080,DestinationPort:4421
2448.[TCP] SourcePort:443,DestinationPort:3444
2449.[TCP] SourcePort:1080,DestinationPort:4421
2450.[TCP] SourcePort:44218,DestinationPort:108
2451.[TCP] SourcePort:443,DestinationPort:3444
2452.[TCP] SourcePort:1080,DestinationPort:4421
2453.[TCP] SourcePort:44218,DestinationPort:108
2454.[TCP] SourcePort:443,DestinationPort:3444
2455.[TCP] SourcePort:1080,DestinationPort:4421
2456.[TCP] SourcePort:443,DestinationPort:3444
2457.[TCP] SourcePort:1080,DestinationPort:4421
2458.[TCP] SourcePort:44218,DestinationPort:108
2459.[TCP] SourcePort:443,DestinationPort:3444
2460.[TCP] SourcePort:1080,DestinationPort:4421
2461.[TCP] SourcePort:443,DestinationPort:3444
2462.[TCP] SourcePort:1080,DestinationPort:4421
2463.[TCP] SourcePort:44218,DestinationPort:108
2464.[TCP] SourcePort:443,DestinationPort:3444
2465.[TCP] SourcePort:1080,DestinationPort:4421
2466.[TCP] SourcePort:443,DestinationPort:3444
2467.[TCP] SourcePort:1080,DestinationPort:4421
2468.[TCP] SourcePort:44218,DestinationPort:108
2469.[TCP] SourcePort:443,DestinationPort:3444
2470.[TCP] SourcePort:1080,DestinationPort:4421
2471.[TCP] SourcePort:44218,DestinationPort:108
2472.[TCP] SourcePort:443,DestinationPort:3444
2473.[TCP] SourcePort:1080,DestinationPort:4421
2474.[TCP] SourcePort:443,DestinationPort:3444
2475.[TCP] SourcePort:1080,DestinationPort:4421
2476.[TCP] SourcePort:44218,DestinationPort:108
2477.[TCP] SourcePort:443,DestinationPort:3444
2478.[TCP] SourcePort:1080,DestinationPort:4421
2479.[TCP] SourcePort:44218,DestinationPort:108
2480.[TCP] SourcePort:443,DestinationPort:3444
2481.[TCP] SourcePort:1080,DestinationPort:4421
2482.[TCP] SourcePort:443,DestinationPort:3444
2483.[TCP] SourcePort:1080,DestinationPort:4421
2484.[TCP] SourcePort:44218,DestinationPort:108
2485.[TCP] SourcePort:443,DestinationPort:3444
2486.[TCP] SourcePort:1080,DestinationPort:4421
2487.[TCP] SourcePort:443,DestinationPort:3444
2488.[TCP] SourcePort:1080,DestinationPort:4421
2489.[TCP] SourcePort:44218,DestinationPort:108
2490.[TCP] SourcePort:443,DestinationPort:3444
2491.[TCP] SourcePort:1080,DestinationPort:4421
2492.[TCP] SourcePort:44218,DestinationPort:108
2493.[TCP] SourcePort:443,DestinationPort:3444
2494.[TCP] SourcePort:1080,DestinationPort:4421
2495.[TCP] SourcePort:443,DestinationPort:3444
2496.[TCP] SourcePort:1080,DestinationPort:4421
2497.[TCP] SourcePort:44218,DestinationPort:108
2498.[TCP] SourcePort:443,DestinationPort:3444
2499.[TCP] SourcePort:1080,DestinationPort:4421
2500.[TCP] SourcePort:443,DestinationPort:3444
2501.[TCP] SourcePort:1080,DestinationPort:4421
2502.[TCP] SourcePort:44218,DestinationPort:108
2503.[TCP] SourcePort:443,DestinationPort:3444
2504.[TCP] SourcePort:1080,DestinationPort:4421
2505.[TCP] SourcePort:443,DestinationPort:3444
2506.[TCP] SourcePort:1080,DestinationPort:4421
2507.[TCP] SourcePort:44218,DestinationPort:108
2508.[TCP] SourcePort:443,DestinationPort:3444
2509.[TCP] SourcePort:1080,DestinationPort:4421
2510.[TCP] SourcePort:443,DestinationPort:3444
2511.[TCP] SourcePort:1080,DestinationPort:4421
2512.[TCP] SourcePort:44218,DestinationPort:108
2513.[TCP] SourcePort:443,DestinationPort:3444
2514.[TCP] SourcePort:1080,DestinationPort:4421
2515.[TCP] SourcePort:443,DestinationPort:3444
2516.[TCP] SourcePort:1080,DestinationPort:4421
2517.[TCP] SourcePort:44218,DestinationPort:108
2518.[TCP] SourcePort:443,DestinationPort:3444
2519.[TCP] SourcePort:1080,DestinationPort:4421
2520.[TCP] SourcePort:443,DestinationPort:3444
2521.[TCP] SourcePort:1080,DestinationPort:4421
2522.[TCP] SourcePort:44218,DestinationPort:108
2523.[TCP] SourcePort:443,DestinationPort:3444
2524.[TCP] SourcePort:1080,DestinationPort:4421
2525.[TCP] SourcePort:443,DestinationPort:3444
2526.[TCP] SourcePort:1080,DestinationPort:4421
2527.[TCP] SourcePort:44218,DestinationPort:108
2528.[TCP] SourcePort:443,DestinationPort:3444
2529.[TCP] SourcePort:1080,DestinationPort:4421
2530.[TCP] SourcePort:443,DestinationPort:3444
2531.[TCP] SourcePort:1080,DestinationPort:4421
2532.[TCP] SourcePort:44218,DestinationPort:108
2533.[TCP] SourcePort:443,DestinationPort:3444
2534.[TCP] SourcePort:1080,DestinationPort:4421
2535.[TCP] SourcePort:443,DestinationPort:3444
2536.[TCP] SourcePort:1080,DestinationPort:4421
2537.[TCP] SourcePort:44218,DestinationPort:108
2538.[TCP] SourcePort:443,DestinationPort:3444
2539.[TCP] SourcePort:1080,DestinationPort:4421
2540.[TCP] SourcePort:443,DestinationPort:3444
2541.[TCP] SourcePort:443,DestinationPort:3444
2542.[TCP] SourcePort:443,DestinationPort:3444
2543.[TCP] SourcePort:443,DestinationPort:3444
2544.[TCP] SourcePort:1080,DestinationPort:4421
2545.[TCP] SourcePort:44218,DestinationPort:108
2546.[TCP] SourcePort:443,DestinationPort:3444
2547.[TCP] SourcePort:1080,DestinationPort:4421
2548.[TCP] SourcePort:44218,DestinationPort:108
2549.[TCP] SourcePort:443,DestinationPort:3444
2550.[TCP] SourcePort:1080,DestinationPort:4421
2551.[TCP] SourcePort:443,DestinationPort:3444
2552.[TCP] SourcePort:1080,DestinationPort:4421
2553.[TCP] SourcePort:44218,DestinationPort:108
2554.[TCP] SourcePort:443,DestinationPort:3444
2555.[TCP] SourcePort:1080,DestinationPort:4421
2556.[TCP] SourcePort:44218,DestinationPort:108
2557.[TCP] SourcePort:443,DestinationPort:3444
2558.[TCP] SourcePort:1080,DestinationPort:4421
2559.[TCP] SourcePort:443,DestinationPort:3444
2560.[TCP] SourcePort:443,DestinationPort:3444
2561.[TCP] SourcePort:1080,DestinationPort:4421
2562.[TCP] SourcePort:44218,DestinationPort:108
2563.[TCP] SourcePort:443,DestinationPort:3444
2564.[TCP] SourcePort:1080,DestinationPort:4421
2565.[TCP] SourcePort:44218,DestinationPort:108
2566.[TCP] SourcePort:443,DestinationPort:3444
2567.[TCP] SourcePort:1080,DestinationPort:4421
2568.[TCP] SourcePort:443,DestinationPort:3444
2569.[TCP] SourcePort:1080,DestinationPort:4421
2570.[TCP] SourcePort:44218,DestinationPort:108
2571.[TCP] SourcePort:443,DestinationPort:3444
2572.[TCP] SourcePort:443,DestinationPort:3444
2573.[TCP] SourcePort:1080,DestinationPort:4421
2574.[TCP] SourcePort:1080,DestinationPort:4421
2575.[TCP] SourcePort:44218,DestinationPort:108
2576.[TCP] SourcePort:443,DestinationPort:3444
2577.[TCP] SourcePort:1080,DestinationPort:4421
2578.[TCP] SourcePort:443,DestinationPort:3444
2579.[TCP] SourcePort:1080,DestinationPort:4421
2580.[TCP] SourcePort:44218,DestinationPort:108
2581.[TCP] SourcePort:54080,DestinationPort:8
2582.[UDP] SourcePort:138,DestinationPort:138
